Keyword_ID,Search_Keyword,Target_Cat_ID,Mapping_Type,Priority,Market,Mapping_Result
K0006626,여성 라운드넥,C003307,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 라운드넥
K0006627,여성,C003307,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 라운드넥
K0006628,라운드넥,C003307,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 라운드넥
K0006629,여성 브이넥,C003309,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 브이넥
K0006630,여성,C003309,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 브이넥
K0006631,브이넥,C003309,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 브이넥
K0006632,여성 카라넥,C003310,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 카라넥
K0006633,여성,C003310,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 카라넥
K0006634,카라넥,C003310,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 카라넥
K0006635,여성 터틀넥,C003311,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 터틀넥
K0006636,여성,C003311,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 터틀넥
K0006637,터틀넥,C003311,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 터틀넥
K0006638,여성 후드,C003312,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 후드
K0006639,여성,C003312,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 후드
K0006640,후드,C003312,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스웨터/니트 > 여성 후드
K0006641,여성 롱(발목길이)스커트,C003313,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스커트 > 여성 롱(발목길이)스커트
K0006642,여성,C003313,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스커트 > 여성 롱(발목길이)스커트
K0006643,롱(발목길이)스커트,C003313,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스커트 > 여성 롱(발목길이)스커트
K0006644,여성 미니스커트,C003315,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스커트 > 여성 미니스커트
K0006645,여성,C003315,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스커트 > 여성 미니스커트
K0006646,미니스커트,C003315,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스커트 > 여성 미니스커트
K0006647,여성 미디(무릎길이) 스커트,C003316,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스커트 > 여성 미디(무릎길이) 스커트
K0006648,여성,C003316,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스커트 > 여성 미디(무릎길이) 스커트
K0006649,미디(무릎길이),C003316,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스커트 > 여성 미디(무릎길이) 스커트
K0006650,스커트,C003316,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스커트 > 여성 미디(무릎길이) 스커트
K0006651,여성 치마바지,C003317,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스커트 > 여성 치마바지
K0006652,여성,C003317,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스커트 > 여성 치마바지
K0006653,치마바지,C003317,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스커트 > 여성 치마바지
K0006654,댄스스포츠스커트,C003318,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 댄스복 > 댄스스포츠스커트
K0006655,댄스스포츠원피스,C003321,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 댄스복 > 댄스스포츠원피스
K0006656,댄스스포츠티셔츠/셔츠,C003322,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 댄스복 > 댄스스포츠티셔츠/셔츠
K0006657,댄스스포츠티셔츠,C003322,SY(유의어분리),2,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 댄스복 > 댄스스포츠티셔츠/셔츠
K0006658,셔츠,C003322,SY(유의어분리),2,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 댄스복 > 댄스스포츠티셔츠/셔츠
K0006659,댄스스포츠팬츠,C003323,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 댄스복 > 댄스스포츠팬츠
K0006660,밸리댄스복,C003324,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 댄스복 > 밸리댄스복
K0006661,발레복,C003325,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 발레복
K0006662,보드복바지,C003326,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 보드복바지
K0006663,보드복상하의세트,C003328,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 보드복상하의세트
K0006664,보드복자켓,C003329,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 보드복자켓
K0006665,스키/보드복바지,C003330,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키/보드복바지
K0006666,스키,C003330,SY(유의어분리),2,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키/보드복바지
K0006667,보드복바지,C003330,SY(유의어분리),2,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키/보드복바지
K0006668,스키/보드복상의,C003331,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키/보드복상의
K0006669,스키,C003331,SY(유의어분리),2,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키/보드복상의
K0006670,보드복상의,C003331,SY(유의어분리),2,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키/보드복상의
K0006671,스키/보드복상하의세트,C003332,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키/보드복상하의세트
K0006672,스키,C003332,SY(유의어분리),2,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키/보드복상하의세트
K0006673,보드복상하의세트,C003332,SY(유의어분리),2,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키/보드복상하의세트
K0006674,스키/보드복자켓,C003333,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키/보드복자켓
K0006675,스키,C003333,SY(유의어분리),2,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키/보드복자켓
K0006676,보드복자켓,C003333,SY(유의어분리),2,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키/보드복자켓
K0006677,스키복바지,C003334,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키복바지
K0006678,스키복상하의세트,C003335,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키복상하의세트
K0006679,스키복자켓,C003336,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스키/보드복 > 스키복자켓
K0006680,여성 스포츠 레깅스/타이즈,C003337,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 바지/레깅스 > 여성 스포츠 레깅스/타이즈
K0006681,여성 스포츠 레깅스,C003337,SY(유의어분리),2,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 바지/레깅스 > 여성 스포츠 레깅스/타이즈
K0006682,타이즈,C003337,SY(유의어분리),2,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 바지/레깅스 > 여성 스포츠 레깅스/타이즈
K0006683,여성,C003337,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 바지/레깅스 > 여성 스포츠 레깅스/타이즈
K0006684,스포츠,C003337,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 바지/레깅스 > 여성 스포츠 레깅스/타이즈
K0006685,레깅스/타이즈,C003337,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 바지/레깅스 > 여성 스포츠 레깅스/타이즈
K0006686,여성 스포츠 바지,C003339,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 바지/레깅스 > 여성 스포츠 바지
K0006687,여성,C003339,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 바지/레깅스 > 여성 스포츠 바지
K0006688,스포츠,C003339,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 바지/레깅스 > 여성 스포츠 바지
K0006689,바지,C003339,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 바지/레깅스 > 여성 스포츠 바지
K0006690,여성 스포츠 스커트,C003340,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 스커트/원피스 > 여성 스포츠 스커트
K0006691,여성,C003340,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 스커트/원피스 > 여성 스포츠 스커트
K0006692,스포츠,C003340,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 스커트/원피스 > 여성 스포츠 스커트
K0006693,스커트,C003340,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 스커트/원피스 > 여성 스포츠 스커트
K0006694,여성 스포츠 원피스,C003342,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 스커트/원피스 > 여성 스포츠 원피스
K0006695,여성,C003342,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 스커트/원피스 > 여성 스포츠 원피스
K0006696,스포츠,C003342,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 스커트/원피스 > 여성 스포츠 원피스
K0006697,원피스,C003342,MO(형태소분리),3,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 스커트/원피스 > 여성 스포츠 원피스
K0006698,여성 스포츠 바람막이,C003343,EX(완전일치),1,쿠팡,패션의류잡화 > 여성패션 > 여성의류 > 스포츠의류 > 스포츠 자켓/집업 > 여성 스포츠 바람막이
