Market,Cat_ID,Cat_Name,Parent_ID,Level,Full_Path
G마켓2.0,C016773,커피믹스,C016771,3,커피/음료 > 커피 > 커피믹스
G마켓2.0,C016774,커피음료,C016771,3,커피/음료 > 커피 > 커피음료
G마켓2.0,C016775,커피프림,C016771,3,커피/음료 > 커피 > 커피프림
G마켓2.0,C016776,코코아/핫초코,C016771,3,커피/음료 > 커피 > 코코아/핫초코
G마켓2.0,C016777,티백커피,C016771,3,커피/음료 > 커피 > 티백커피
G마켓2.0,C016779,탄산/청량음료,C016709,2,커피/음료 > 탄산/청량음료
G마켓2.0,C016778,과즙탄산음료,C016779,3,커피/음료 > 탄산/청량음료 > 과즙탄산음료
G마켓2.0,C016780,기타탄산음료,C016779,3,커피/음료 > 탄산/청량음료 > 기타탄산음료
G마켓2.0,C016781,무알콜음료,C016779,3,커피/음료 > 탄산/청량음료 > 무알콜음료
G마켓2.0,C016782,사이다,C016779,3,커피/음료 > 탄산/청량음료 > 사이다
G마켓2.0,C016783,아이스티음료,C016779,3,커피/음료 > 탄산/청량음료 > 아이스티음료
G마켓2.0,C016784,에이드음료,C016779,3,커피/음료 > 탄산/청량음료 > 에이드음료
G마켓2.0,C016785,콜라,C016779,3,커피/음료 > 탄산/청량음료 > 콜라
G마켓2.0,C016788,화장품/향수,ROOT,1,화장품/향수
G마켓2.0,C016787,남성화장품,C016788,2,화장품/향수 > 남성화장품
G마켓2.0,C016786,남성로션,C016787,3,화장품/향수 > 남성화장품 > 남성로션
G마켓2.0,C016789,남성마스크/팩,C016787,3,화장품/향수 > 남성화장품 > 남성마스크/팩
G마켓2.0,C016790,남성메이크업/BB,C016787,3,화장품/향수 > 남성화장품 > 남성메이크업/BB
G마켓2.0,C016791,남성선케어,C016787,3,화장품/향수 > 남성화장품 > 남성선케어
G마켓2.0,C016792,남성스킨,C016787,3,화장품/향수 > 남성화장품 > 남성스킨
G마켓2.0,C016793,남성에센스/크림,C016787,3,화장품/향수 > 남성화장품 > 남성에센스/크림
G마켓2.0,C016794,남성올인원,C016787,3,화장품/향수 > 남성화장품 > 남성올인원
G마켓2.0,C016795,남성클렌징,C016787,3,화장품/향수 > 남성화장품 > 남성클렌징
G마켓2.0,C016796,남성화장품세트,C016787,3,화장품/향수 > 남성화장품 > 남성화장품세트
G마켓2.0,C016798,네일케어,C016788,2,화장품/향수 > 네일케어
G마켓2.0,C016797,네일리무버,C016798,3,화장품/향수 > 네일케어 > 네일리무버
G마켓2.0,C016799,네일아트/네일스티커,C016798,3,화장품/향수 > 네일케어 > 네일아트/네일스티커
G마켓2.0,C016800,네일영양제,C016798,3,화장품/향수 > 네일케어 > 네일영양제
G마켓2.0,C016801,네일케어세트,C016798,3,화장품/향수 > 네일케어 > 네일케어세트
G마켓2.0,C016802,네일케어용품,C016798,3,화장품/향수 > 네일케어 > 네일케어용품
G마켓2.0,C016803,매니큐어/페디큐어,C016798,3,화장품/향수 > 네일케어 > 매니큐어/페디큐어
G마켓2.0,C016804,베이스/탑코트,C016798,3,화장품/향수 > 네일케어 > 베이스/탑코트
G마켓2.0,C016805,젤네일,C016798,3,화장품/향수 > 네일케어 > 젤네일
G마켓2.0,C016807,베이스메이크업,C016788,2,화장품/향수 > 베이스메이크업
G마켓2.0,C016806,BB크림/톤업크림,C016807,3,화장품/향수 > 베이스메이크업 > BB크림/톤업크림
G마켓2.0,C016808,메이크업베이스,C016807,3,화장품/향수 > 베이스메이크업 > 메이크업베이스
G마켓2.0,C016809,베이스메이크업세트,C016807,3,화장품/향수 > 베이스메이크업 > 베이스메이크업세트
G마켓2.0,C016810,컨실러,C016807,3,화장품/향수 > 베이스메이크업 > 컨실러
G마켓2.0,C016811,쿠션/팩트,C016807,3,화장품/향수 > 베이스메이크업 > 쿠션/팩트
G마켓2.0,C016812,파우더/트윈케이크,C016807,3,화장품/향수 > 베이스메이크업 > 파우더/트윈케이크
G마켓2.0,C016813,파운데이션,C016807,3,화장품/향수 > 베이스메이크업 > 파운데이션
G마켓2.0,C016814,프라이머,C016807,3,화장품/향수 > 베이스메이크업 > 프라이머
G마켓2.0,C016816,색조메이크업,C016788,2,화장품/향수 > 색조메이크업
G마켓2.0,C016815,립글로스,C016816,3,화장품/향수 > 색조메이크업 > 립글로스
G마켓2.0,C016817,립밤/립케어,C016816,3,화장품/향수 > 색조메이크업 > 립밤/립케어
G마켓2.0,C016818,립스틱,C016816,3,화장품/향수 > 색조메이크업 > 립스틱
G마켓2.0,C016819,립틴트,C016816,3,화장품/향수 > 색조메이크업 > 립틴트
G마켓2.0,C016820,마스카라,C016816,3,화장품/향수 > 색조메이크업 > 마스카라
G마켓2.0,C016821,블러셔,C016816,3,화장품/향수 > 색조메이크업 > 블러셔
G마켓2.0,C016822,색조메이크업세트,C016816,3,화장품/향수 > 색조메이크업 > 색조메이크업세트
G마켓2.0,C016823,아이라이너,C016816,3,화장품/향수 > 색조메이크업 > 아이라이너
G마켓2.0,C016824,아이브로우,C016816,3,화장품/향수 > 색조메이크업 > 아이브로우
G마켓2.0,C016825,아이섀도,C016816,3,화장품/향수 > 색조메이크업 > 아이섀도
G마켓2.0,C016826,하이라이터/쉐이딩,C016816,3,화장품/향수 > 색조메이크업 > 하이라이터/쉐이딩
G마켓2.0,C016828,선케어,C016788,2,화장품/향수 > 선케어
G마켓2.0,C016827,선스틱/밤,C016828,3,화장품/향수 > 선케어 > 선스틱/밤
G마켓2.0,C016829,선스프레이,C016828,3,화장품/향수 > 선케어 > 선스프레이
G마켓2.0,C016830,선크림,C016828,3,화장품/향수 > 선케어 > 선크림
G마켓2.0,C016831,선팩트/선파우더,C016828,3,화장품/향수 > 선케어 > 선팩트/선파우더
G마켓2.0,C016832,에프터선케어,C016828,3,화장품/향수 > 선케어 > 에프터선케어
G마켓2.0,C016833,태닝오일/로션,C016828,3,화장품/향수 > 선케어 > 태닝오일/로션
G마켓2.0,C016835,스킨케어,C016788,2,화장품/향수 > 스킨케어
G마켓2.0,C016834,로션/에멀젼,C016835,3,화장품/향수 > 스킨케어 > 로션/에멀젼
G마켓2.0,C016836,미스트,C016835,3,화장품/향수 > 스킨케어 > 미스트
G마켓2.0,C016837,스킨/토너,C016835,3,화장품/향수 > 스킨케어 > 스킨/토너
G마켓2.0,C016838,스킨케어세트,C016835,3,화장품/향수 > 스킨케어 > 스킨케어세트
G마켓2.0,C016839,에센스/세럼,C016835,3,화장품/향수 > 스킨케어 > 에센스/세럼
G마켓2.0,C016840,크림/젤,C016835,3,화장품/향수 > 스킨케어 > 크림/젤
G마켓2.0,C016841,페이스오일,C016835,3,화장품/향수 > 스킨케어 > 페이스오일
G마켓2.0,C016843,이미용소품,C016788,2,화장품/향수 > 이미용소품
G마켓2.0,C016842,기름종이,C016843,3,화장품/향수 > 이미용소품 > 기름종이
G마켓2.0,C016844,기타이미용소품,C016843,3,화장품/향수 > 이미용소품 > 기타이미용소품
G마켓2.0,C016845,눈썹칼/눈썹가위,C016843,3,화장품/향수 > 이미용소품 > 눈썹칼/눈썹가위
G마켓2.0,C016846,메이크업/클렌징소품,C016843,3,화장품/향수 > 이미용소품 > 메이크업/클렌징소품
G마켓2.0,C016847,메이크업브러시,C016843,3,화장품/향수 > 이미용소품 > 메이크업브러시
G마켓2.0,C016848,메이크업정리함,C016843,3,화장품/향수 > 이미용소품 > 메이크업정리함
G마켓2.0,C016849,면봉,C016843,3,화장품/향수 > 이미용소품 > 면봉
G마켓2.0,C016850,미용가위,C016843,3,화장품/향수 > 이미용소품 > 미용가위
G마켓2.0,C016851,뷰러,C016843,3,화장품/향수 > 이미용소품 > 뷰러
G마켓2.0,C016852,샤프너,C016843,3,화장품/향수 > 이미용소품 > 샤프너
G마켓2.0,C016853,속눈썹,C016843,3,화장품/향수 > 이미용소품 > 속눈썹
G마켓2.0,C016854,속눈썹영양제,C016843,3,화장품/향수 > 이미용소품 > 속눈썹영양제
G마켓2.0,C016855,손거울,C016843,3,화장품/향수 > 이미용소품 > 손거울
G마켓2.0,C016856,쌍꺼풀,C016843,3,화장품/향수 > 이미용소품 > 쌍꺼풀
G마켓2.0,C016857,족집게,C016843,3,화장품/향수 > 이미용소품 > 족집게
G마켓2.0,C016858,퍼프,C016843,3,화장품/향수 > 이미용소품 > 퍼프
G마켓2.0,C016859,피부마사지소품,C016843,3,화장품/향수 > 이미용소품 > 피부마사지소품
G마켓2.0,C016860,피지/각질관리소품,C016843,3,화장품/향수 > 이미용소품 > 피지/각질관리소품
G마켓2.0,C016861,헤나/타투,C016843,3,화장품/향수 > 이미용소품 > 헤나/타투
G마켓2.0,C016862,화장솜,C016843,3,화장품/향수 > 이미용소품 > 화장솜
G마켓2.0,C016863,화장품파우치,C016843,3,화장품/향수 > 이미용소품 > 화장품파우치
G마켓2.0,C016865,클렌징/필링,C016788,2,화장품/향수 > 클렌징/필링
G마켓2.0,C016864,기타클렌징/필링,C016865,3,화장품/향수 > 클렌징/필링 > 기타클렌징/필링
G마켓2.0,C016866,립앤아이리무버,C016865,3,화장품/향수 > 클렌징/필링 > 립앤아이리무버
G마켓2.0,C016867,클렌징로션,C016865,3,화장품/향수 > 클렌징/필링 > 클렌징로션
G마켓2.0,C016868,클렌징비누,C016865,3,화장품/향수 > 클렌징/필링 > 클렌징비누
G마켓2.0,C016869,클렌징오일,C016865,3,화장품/향수 > 클렌징/필링 > 클렌징오일
G마켓2.0,C016870,클렌징워터/젤,C016865,3,화장품/향수 > 클렌징/필링 > 클렌징워터/젤
G마켓2.0,C016871,클렌징크림,C016865,3,화장품/향수 > 클렌징/필링 > 클렌징크림
G마켓2.0,C016872,클렌징티슈,C016865,3,화장품/향수 > 클렌징/필링 > 클렌징티슈
G마켓2.0,C016873,폼클렌징,C016865,3,화장품/향수 > 클렌징/필링 > 폼클렌징
G마켓2.0,C016874,필링/스크럽,C016865,3,화장품/향수 > 클렌징/필링 > 필링/스크럽
G마켓2.0,C016876,팩/마스크,C016788,2,화장품/향수 > 팩/마스크
G마켓2.0,C016875,마사지크림/젤,C016876,3,화장품/향수 > 팩/마스크 > 마사지크림/젤
G마켓2.0,C016877,마스크시트,C016876,3,화장품/향수 > 팩/마스크 > 마스크시트
G마켓2.0,C016878,수면팩/슬리핑팩,C016876,3,화장품/향수 > 팩/마스크 > 수면팩/슬리핑팩
G마켓2.0,C016879,워시오프팩,C016876,3,화장품/향수 > 팩/마스크 > 워시오프팩
G마켓2.0,C016880,코팩,C016876,3,화장품/향수 > 팩/마스크 > 코팩
G마켓2.0,C016881,팩/마스크용품,C016876,3,화장품/향수 > 팩/마스크 > 팩/마스크용품
G마켓2.0,C016882,필오프팩,C016876,3,화장품/향수 > 팩/마스크 > 필오프팩
G마켓2.0,C016884,향수,C016788,2,화장품/향수 > 향수
G마켓2.0,C016883,남녀공용향수,C016884,3,화장품/향수 > 향수 > 남녀공용향수
G마켓2.0,C016885,남성향수,C016884,3,화장품/향수 > 향수 > 남성향수
G마켓2.0,C016886,미니어처/공병,C016884,3,화장품/향수 > 향수 > 미니어처/공병
G마켓2.0,C016887,여성향수,C016884,3,화장품/향수 > 향수 > 여성향수
G마켓2.0,C016890,휘트니스/수영,ROOT,1,휘트니스/수영
G마켓2.0,C016889,검도,C016890,2,휘트니스/수영 > 검도
G마켓2.0,C016888,검도보호구,C016889,3,휘트니스/수영 > 검도 > 검도보호구
G마켓2.0,C016891,검도복,C016889,3,휘트니스/수영 > 검도 > 검도복
G마켓2.0,C016892,기타검도용품,C016889,3,휘트니스/수영 > 검도 > 기타검도용품
G마켓2.0,C016893,목검/죽도,C016889,3,휘트니스/수영 > 검도 > 목검/죽도
G마켓2.0,C016895,권투/격투기,C016890,2,휘트니스/수영 > 권투/격투기
G마켓2.0,C016894,격파용품,C016895,3,휘트니스/수영 > 권투/격투기 > 격파용품
G마켓2.0,C016896,권투글러브,C016895,3,휘트니스/수영 > 권투/격투기 > 권투글러브
G마켓2.0,C016897,권투화,C016895,3,휘트니스/수영 > 권투/격투기 > 권투화
G마켓2.0,C016898,낭심보호대,C016895,3,휘트니스/수영 > 권투/격투기 > 낭심보호대
G마켓2.0,C016899,마우스피스,C016895,3,휘트니스/수영 > 권투/격투기 > 마우스피스
G마켓2.0,C016900,무도복,C016895,3,휘트니스/수영 > 권투/격투기 > 무도복
G마켓2.0,C016901,미트,C016895,3,휘트니스/수영 > 권투/격투기 > 미트
G마켓2.0,C016902,샌드백,C016895,3,휘트니스/수영 > 권투/격투기 > 샌드백
G마켓2.0,C016903,쌍절곤,C016895,3,휘트니스/수영 > 권투/격투기 > 쌍절곤
G마켓2.0,C016904,태권도보호구,C016895,3,휘트니스/수영 > 권투/격투기 > 태권도보호구
G마켓2.0,C016905,태권도복,C016895,3,휘트니스/수영 > 권투/격투기 > 태권도복
G마켓2.0,C016906,태권도화,C016895,3,휘트니스/수영 > 권투/격투기 > 태권도화
G마켓2.0,C016907,핸드랩,C016895,3,휘트니스/수영 > 권투/격투기 > 핸드랩
G마켓2.0,C016908,헤드기어,C016895,3,휘트니스/수영 > 권투/격투기 > 헤드기어
G마켓2.0,C016910,남성수영복,C016890,2,휘트니스/수영 > 남성수영복
G마켓2.0,C016909,남성반신수영복,C016910,3,휘트니스/수영 > 남성수영복 > 남성반신수영복
G마켓2.0,C016911,남성사각수영복,C016910,3,휘트니스/수영 > 남성수영복 > 남성사각수영복
G마켓2.0,C016912,남성삼각수영복,C016910,3,휘트니스/수영 > 남성수영복 > 남성삼각수영복
G마켓2.0,C016913,남성전신수영복,C016910,3,휘트니스/수영 > 남성수영복 > 남성전신수영복
G마켓2.0,C016915,마라톤/육상,C016890,2,휘트니스/수영 > 마라톤/육상
G마켓2.0,C016914,기타육상용품,C016915,3,휘트니스/수영 > 마라톤/육상 > 기타육상용품
G마켓2.0,C016916,높이뛰기바,C016915,3,휘트니스/수영 > 마라톤/육상 > 높이뛰기바
G마켓2.0,C016917,릴레이봉/바톤,C016915,3,휘트니스/수영 > 마라톤/육상 > 릴레이봉/바톤
G마켓2.0,C016918,마라톤복,C016915,3,휘트니스/수영 > 마라톤/육상 > 마라톤복
G마켓2.0,C016919,스타팅블록,C016915,3,휘트니스/수영 > 마라톤/육상 > 스타팅블록
G마켓2.0,C016920,원반/투포환/투창,C016915,3,휘트니스/수영 > 마라톤/육상 > 원반/투포환/투창
G마켓2.0,C016921,육상화,C016915,3,휘트니스/수영 > 마라톤/육상 > 육상화
G마켓2.0,C016922,허들,C016915,3,휘트니스/수영 > 마라톤/육상 > 허들
G마켓2.0,C016924,물놀이용품,C016890,2,휘트니스/수영 > 물놀이용품
G마켓2.0,C016923,구명조끼,C016924,3,휘트니스/수영 > 물놀이용품 > 구명조끼
G마켓2.0,C016925,물놀이보트,C016924,3,휘트니스/수영 > 물놀이용품 > 물놀이보트
G마켓2.0,C016926,비치볼,C016924,3,휘트니스/수영 > 물놀이용품 > 비치볼
G마켓2.0,C016927,수영튜브,C016924,3,휘트니스/수영 > 물놀이용품 > 수영튜브
G마켓2.0,C016928,수영풀장,C016924,3,휘트니스/수영 > 물놀이용품 > 수영풀장
G마켓2.0,C016929,스노클,C016924,3,휘트니스/수영 > 물놀이용품 > 스노클
G마켓2.0,C016931,수상/수중스포츠복,C016890,2,휘트니스/수영 > 수상/수중스포츠복
G마켓2.0,C016930,남성래쉬가드,C016931,3,휘트니스/수영 > 수상/수중스포츠복 > 남성래쉬가드
G마켓2.0,C016932,남성보드숏,C016931,3,휘트니스/수영 > 수상/수중스포츠복 > 남성보드숏
G마켓2.0,C016933,서핑슈트,C016931,3,휘트니스/수영 > 수상/수중스포츠복 > 서핑슈트
G마켓2.0,C016934,여성래쉬가드,C016931,3,휘트니스/수영 > 수상/수중스포츠복 > 여성래쉬가드
G마켓2.0,C016935,여성보드숏,C016931,3,휘트니스/수영 > 수상/수중스포츠복 > 여성보드숏
G마켓2.0,C016936,워터레깅스,C016931,3,휘트니스/수영 > 수상/수중스포츠복 > 워터레깅스
G마켓2.0,C016938,수영용품,C016890,2,휘트니스/수영 > 수영용품
G마켓2.0,C016937,기타수영용품,C016938,3,휘트니스/수영 > 수영용품 > 기타수영용품
G마켓2.0,C016939,수경,C016938,3,휘트니스/수영 > 수영용품 > 수경
G마켓2.0,C016940,수영가방,C016938,3,휘트니스/수영 > 수영용품 > 수영가방
G마켓2.0,C016941,수영귀마개/코마개,C016938,3,휘트니스/수영 > 수영용품 > 수영귀마개/코마개
G마켓2.0,C016942,수영모,C016938,3,휘트니스/수영 > 수영용품 > 수영모
G마켓2.0,C016944,스킨스쿠버,C016890,2,휘트니스/수영 > 스킨스쿠버
G마켓2.0,C016943,게이지,C016944,3,휘트니스/수영 > 스킨스쿠버 > 게이지
G마켓2.0,C016945,기타스킨스쿠버용품,C016944,3,휘트니스/수영 > 스킨스쿠버 > 기타스킨스쿠버용품
G마켓2.0,C016946,다이빙글러브,C016944,3,휘트니스/수영 > 스킨스쿠버 > 다이빙글러브
G마켓2.0,C016947,다이빙부츠,C016944,3,휘트니스/수영 > 스킨스쿠버 > 다이빙부츠
G마켓2.0,C016948,다이빙슈트,C016944,3,휘트니스/수영 > 스킨스쿠버 > 다이빙슈트
G마켓2.0,C016949,다이빙칼,C016944,3,휘트니스/수영 > 스킨스쿠버 > 다이빙칼
G마켓2.0,C016950,레귤레이터,C016944,3,휘트니스/수영 > 스킨스쿠버 > 레귤레이터
G마켓2.0,C016951,리트렉터,C016944,3,휘트니스/수영 > 스킨스쿠버 > 리트렉터
G마켓2.0,C016952,부력재킷,C016944,3,휘트니스/수영 > 스킨스쿠버 > 부력재킷
G마켓2.0,C016953,수중전등,C016944,3,휘트니스/수영 > 스킨스쿠버 > 수중전등
G마켓2.0,C016954,오리발,C016944,3,휘트니스/수영 > 스킨스쿠버 > 오리발
G마켓2.0,C016956,에어로빅/댄스복,C016890,2,휘트니스/수영 > 에어로빅/댄스복
G마켓2.0,C016955,댄스복,C016956,3,휘트니스/수영 > 에어로빅/댄스복 > 댄스복
G마켓2.0,C016957,땀복,C016956,3,휘트니스/수영 > 에어로빅/댄스복 > 땀복
G마켓2.0,C016958,에어로빅복,C016956,3,휘트니스/수영 > 에어로빅/댄스복 > 에어로빅복
G마켓2.0,C016960,여성수영복,C016890,2,휘트니스/수영 > 여성수영복
G마켓2.0,C016959,기타여성수영복,C016960,3,휘트니스/수영 > 여성수영복 > 기타여성수영복
G마켓2.0,C016961,모노키니수영복,C016960,3,휘트니스/수영 > 여성수영복 > 모노키니수영복
G마켓2.0,C016962,비키니수영복,C016960,3,휘트니스/수영 > 여성수영복 > 비키니수영복
G마켓2.0,C016963,원피스수영복,C016960,3,휘트니스/수영 > 여성수영복 > 원피스수영복
G마켓2.0,C016965,요가/필라테스,C016890,2,휘트니스/수영 > 요가/필라테스
G마켓2.0,C016964,기타요가/필라테스용품,C016965,3,휘트니스/수영 > 요가/필라테스 > 기타요가/필라테스용품
G마켓2.0,C016966,요가매트,C016965,3,휘트니스/수영 > 요가/필라테스 > 요가매트
G마켓2.0,C016967,요가블럭/볼스터,C016965,3,휘트니스/수영 > 요가/필라테스 > 요가블럭/볼스터
G마켓2.0,C016968,짐볼,C016965,3,휘트니스/수영 > 요가/필라테스 > 짐볼
G마켓2.0,C016969,폼롤러,C016965,3,휘트니스/수영 > 요가/필라테스 > 폼롤러
G마켓2.0,C016970,필라테스링,C016965,3,휘트니스/수영 > 요가/필라테스 > 필라테스링
G마켓2.0,C016972,요가복/필라테스복,C016890,2,휘트니스/수영 > 요가복/필라테스복
G마켓2.0,C016971,요가/필라테스복상의,C016972,3,휘트니스/수영 > 요가복/필라테스복 > 요가/필라테스복상의
G마켓2.0,C016973,요가/필라테스복세트,C016972,3,휘트니스/수영 > 요가복/필라테스복 > 요가/필라테스복세트
G마켓2.0,C016974,요가/필라테스복하의,C016972,3,휘트니스/수영 > 요가복/필라테스복 > 요가/필라테스복하의
G마켓2.0,C016976,웨이트기구,C016890,2,휘트니스/수영 > 웨이트기구
G마켓2.0,C016975,기타웨이트기구,C016976,3,휘트니스/수영 > 웨이트기구 > 기타웨이트기구
G마켓2.0,C016977,바벨,C016976,3,휘트니스/수영 > 웨이트기구 > 바벨
G마켓2.0,C016978,벤치프레스,C016976,3,휘트니스/수영 > 웨이트기구 > 벤치프레스
G마켓2.0,C016979,복근운동기구,C016976,3,휘트니스/수영 > 웨이트기구 > 복근운동기구
G마켓2.0,C016980,스쿼트머신,C016976,3,휘트니스/수영 > 웨이트기구 > 스쿼트머신
G마켓2.0,C016981,싯업,C016976,3,휘트니스/수영 > 웨이트기구 > 싯업
G마켓2.0,C016982,아령/덤벨,C016976,3,휘트니스/수영 > 웨이트기구 > 아령/덤벨
G마켓2.0,C016983,철봉/도어짐,C016976,3,휘트니스/수영 > 웨이트기구 > 철봉/도어짐
G마켓2.0,C016984,케틀벨,C016976,3,휘트니스/수영 > 웨이트기구 > 케틀벨
G마켓2.0,C016985,자전거 정비/강습권,C016890,2,휘트니스/수영 > 자전거 정비/강습권
G마켓2.0,C016987,헬스기구,C016890,2,휘트니스/수영 > 헬스기구
G마켓2.0,C016986,거꾸리,C016987,3,휘트니스/수영 > 헬스기구 > 거꾸리
G마켓2.0,C016988,러닝머신,C016987,3,휘트니스/수영 > 헬스기구 > 러닝머신
G마켓2.0,C016989,벨트마사지기,C016987,3,휘트니스/수영 > 헬스기구 > 벨트마사지기
G마켓2.0,C016990,스텝퍼,C016987,3,휘트니스/수영 > 헬스기구 > 스텝퍼
G마켓2.0,C016991,승마운동기구,C016987,3,휘트니스/수영 > 헬스기구 > 승마운동기구
G마켓2.0,C016992,일립티컬,C016987,3,휘트니스/수영 > 헬스기구 > 일립티컬
G마켓2.0,C016993,진동운동기구,C016987,3,휘트니스/수영 > 헬스기구 > 진동운동기구
G마켓2.0,C016994,트램펄린,C016987,3,휘트니스/수영 > 헬스기구 > 트램펄린
G마켓2.0,C016995,트위스트운동기구,C016987,3,휘트니스/수영 > 헬스기구 > 트위스트운동기구
G마켓2.0,C016996,헬스사이클,C016987,3,휘트니스/수영 > 헬스기구 > 헬스사이클
G마켓2.0,C016998,헬스보충제,C016890,2,휘트니스/수영 > 헬스보충제
G마켓2.0,C016997,헬스보충제,C016998,3,휘트니스/수영 > 헬스보충제 > 헬스보충제
G마켓2.0,C017000,헬스용품,C016890,2,휘트니스/수영 > 헬스용품
G마켓2.0,C016999,근력/스트레칭밴드,C017000,3,휘트니스/수영 > 헬스용품 > 근력/스트레칭밴드
G마켓2.0,C017001,기타헬스용품,C017000,3,휘트니스/수영 > 헬스용품 > 기타헬스용품
G마켓2.0,C017002,메디슨볼,C017000,3,휘트니스/수영 > 헬스용품 > 메디슨볼
G마켓2.0,C017003,모래주머니,C017000,3,휘트니스/수영 > 헬스용품 > 모래주머니
G마켓2.0,C017004,스트레칭봉,C017000,3,휘트니스/수영 > 헬스용품 > 스트레칭봉
G마켓2.0,C017005,악력기/완력기,C017000,3,휘트니스/수영 > 헬스용품 > 악력기/완력기
G마켓2.0,C017006,저주파운동기,C017000,3,휘트니스/수영 > 헬스용품 > 저주파운동기
G마켓2.0,C017007,줄넘기,C017000,3,휘트니스/수영 > 헬스용품 > 줄넘기
G마켓2.0,C017008,푸시업바,C017000,3,휘트니스/수영 > 헬스용품 > 푸시업바
G마켓2.0,C017009,헬스스트랩/벨트,C017000,3,휘트니스/수영 > 헬스용품 > 헬스스트랩/벨트
G마켓2.0,C017010,헬스장갑,C017000,3,휘트니스/수영 > 헬스용품 > 헬스장갑
G마켓2.0,C017011,훌라후프,C017000,3,휘트니스/수영 > 헬스용품 > 훌라후프
11번가,C017014,건강식품,ROOT,1,건강식품
11번가,C017013,다이어트식품,C017014,2,건강식품 > 다이어트식품
11번가,C017012,기타 다이어트식품,C017013,3,건강식품 > 다이어트식품 > 기타 다이어트식품
11번가,C017015,다이어트 차,C017013,3,건강식품 > 다이어트식품 > 다이어트 차
11번가,C017016,뷰티푸드,C017013,3,건강식품 > 다이어트식품 > 뷰티푸드
11번가,C017017,식이섬유,C017013,3,건강식품 > 다이어트식품 > 식이섬유
11번가,C017018,체중조절 보조식품,C017013,3,건강식품 > 다이어트식품 > 체중조절 보조식품
11번가,C017020,반려동물 건강,C017014,2,건강식품 > 반려동물 건강
11번가,C017019,반려동물 비타민/미네랄,C017020,3,건강식품 > 반려동물 건강 > 반려동물 비타민/미네랄
11번가,C017021,반려동물 오메가/오일,C017020,3,건강식품 > 반려동물 건강 > 반려동물 오메가/오일
11번가,C017022,반려동물 유산균,C017020,3,건강식품 > 반려동물 건강 > 반려동물 유산균
11번가,C017023,반려동물 허브제,C017020,3,건강식품 > 반려동물 건강 > 반려동물 허브제
11번가,C017025,비타민/미네랄,C017014,2,건강식품 > 비타민/미네랄
11번가,C017024,남성용 종합비타민,C017025,3,건강식품 > 비타민/미네랄 > 남성용 종합비타민
11번가,C017026,마그네슘,C017025,3,건강식품 > 비타민/미네랄 > 마그네슘
11번가,C017027,비오틴,C017025,3,건강식품 > 비타민/미네랄 > 비오틴
11번가,C017028,비타민 A,C017025,3,건강식품 > 비타민/미네랄 > 비타민 A
11번가,C017029,비타민 B,C017025,3,건강식품 > 비타민/미네랄 > 비타민 B
11번가,C017030,비타민 C,C017025,3,건강식품 > 비타민/미네랄 > 비타민 C
11번가,C017031,비타민 D,C017025,3,건강식품 > 비타민/미네랄 > 비타민 D
11번가,C017032,비타민 E,C017025,3,건강식품 > 비타민/미네랄 > 비타민 E
11번가,C017033,비타민 K,C017025,3,건강식품 > 비타민/미네랄 > 비타민 K
11번가,C017034,비타민/미네랄 기타,C017025,3,건강식품 > 비타민/미네랄 > 비타민/미네랄 기타
11번가,C017035,셀레늄,C017025,3,건강식품 > 비타민/미네랄 > 셀레늄
11번가,C017036,시니어용 종합비타민,C017025,3,건강식품 > 비타민/미네랄 > 시니어용 종합비타민
11번가,C017037,아연,C017025,3,건강식품 > 비타민/미네랄 > 아연
11번가,C017038,여성용 종합비타민,C017025,3,건강식품 > 비타민/미네랄 > 여성용 종합비타민
11번가,C017039,엽산,C017025,3,건강식품 > 비타민/미네랄 > 엽산
11번가,C017040,요오드/아이오딘,C017025,3,건강식품 > 비타민/미네랄 > 요오드/아이오딘
11번가,C017041,임산부용 종합비타민,C017025,3,건강식품 > 비타민/미네랄 > 임산부용 종합비타민
11번가,C017042,철분,C017025,3,건강식품 > 비타민/미네랄 > 철분
11번가,C017043,칼슘,C017025,3,건강식품 > 비타민/미네랄 > 칼슘
11번가,C017044,크롬,C017025,3,건강식품 > 비타민/미네랄 > 크롬
11번가,C017046,어린이용 영양제,C017014,2,건강식품 > 어린이용 영양제
11번가,C017045,어린이용 DHA/오메가,C017046,3,건강식품 > 어린이용 영양제 > 어린이용 DHA/오메가
11번가,C017047,어린이용 기타,C017046,3,건강식품 > 어린이용 영양제 > 어린이용 기타
11번가,C017048,어린이용 비타민 C,C017046,3,건강식품 > 어린이용 영양제 > 어린이용 비타민 C
11번가,C017049,어린이용 비타민 D,C017046,3,건강식품 > 어린이용 영양제 > 어린이용 비타민 D
11번가,C017050,어린이용 아연,C017046,3,건강식품 > 어린이용 영양제 > 어린이용 아연
11번가,C017051,어린이용 유산균,C017046,3,건강식품 > 어린이용 영양제 > 어린이용 유산균
11번가,C017052,어린이용 종합비타민,C017046,3,건강식품 > 어린이용 영양제 > 어린이용 종합비타민
11번가,C017053,어린이용 철분,C017046,3,건강식품 > 어린이용 영양제 > 어린이용 철분
11번가,C017054,어린이용 칼슘,C017046,3,건강식품 > 어린이용 영양제 > 어린이용 칼슘
11번가,C017056,영양제,C017014,2,건강식품 > 영양제
11번가,C017055,L-글루타치온,C017056,3,건강식품 > 영양제 > L-글루타치온
