Keyword_ID,Search_Keyword,Target_Cat_ID,Mapping_Type,Priority,Mapping_Result
KW_0000236,통신케이블,STD_000049,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > LAN케이블
KW_0000237,PS2케이블,STD_000050,EX(완전일치),1,PC주변기기 > 데이터/통신케이블 > PS2케이블
KW_0000238,데이터 PS2케이블,STD_000050,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > PS2케이블
KW_0000239,데이터PS2케이블,STD_000050,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > PS2케이블
KW_0000240,PC주변기기 PS2케이블,STD_000050,IN(문맥추론-조부모결합),5,PC주변기기 > 데이터/통신케이블 > PS2케이블
KW_0000241,데이터,STD_000050,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > PS2케이블
KW_0000242,통신케이블,STD_000050,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > PS2케이블
KW_0000243,SATA케이블,STD_000051,EX(완전일치),1,PC주변기기 > 데이터/통신케이블 > SATA케이블
KW_0000244,데이터 SATA케이블,STD_000051,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > SATA케이블
KW_0000245,데이터SATA케이블,STD_000051,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > SATA케이블
KW_0000246,PC주변기기 SATA케이블,STD_000051,IN(문맥추론-조부모결합),5,PC주변기기 > 데이터/통신케이블 > SATA케이블
KW_0000247,데이터,STD_000051,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > SATA케이블
KW_0000248,통신케이블,STD_000051,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > SATA케이블
KW_0000249,USB케이블,STD_000052,EX(완전일치),1,PC주변기기 > 데이터/통신케이블 > USB케이블
KW_0000250,데이터 USB케이블,STD_000052,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > USB케이블
KW_0000251,데이터USB케이블,STD_000052,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > USB케이블
KW_0000252,PC주변기기 USB케이블,STD_000052,IN(문맥추론-조부모결합),5,PC주변기기 > 데이터/통신케이블 > USB케이블
KW_0000253,데이터,STD_000052,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > USB케이블
KW_0000254,통신케이블,STD_000052,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > USB케이블
KW_0000255,광점퍼코드케이블,STD_000053,EX(완전일치),1,PC주변기기 > 데이터/통신케이블 > 광점퍼코드케이블
KW_0000256,데이터 광점퍼코드케이블,STD_000053,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > 광점퍼코드케이블
KW_0000257,데이터광점퍼코드케이블,STD_000053,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > 광점퍼코드케이블
KW_0000258,PC주변기기 광점퍼코드케이블,STD_000053,IN(문맥추론-조부모결합),5,PC주변기기 > 데이터/통신케이블 > 광점퍼코드케이블
KW_0000259,데이터,STD_000053,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > 광점퍼코드케이블
KW_0000260,통신케이블,STD_000053,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > 광점퍼코드케이블
KW_0000261,기타데이터통신케이블,STD_000054,EX(완전일치),1,PC주변기기 > 데이터/통신케이블 > 기타데이터/통신케이블
KW_0000262,기타데이터,STD_000054,SY(병렬속성분리),2,PC주변기기 > 데이터/통신케이블 > 기타데이터/통신케이블
KW_0000263,통신케이블,STD_000054,SY(병렬속성분리),2,PC주변기기 > 데이터/통신케이블 > 기타데이터/통신케이블
KW_0000264,데이터 기타데이터,STD_000054,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > 기타데이터/통신케이블
KW_0000265,데이터기타데이터,STD_000054,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > 기타데이터/통신케이블
KW_0000266,PC주변기기 기타데이터,STD_000054,IN(문맥추론-조부모결합),5,PC주변기기 > 데이터/통신케이블 > 기타데이터/통신케이블
KW_0000267,데이터,STD_000054,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > 기타데이터/통신케이블
KW_0000268,라이트닝케이블,STD_000055,EX(완전일치),1,PC주변기기 > 데이터/통신케이블 > 라이트닝케이블
KW_0000269,데이터 라이트닝케이블,STD_000055,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > 라이트닝케이블
KW_0000270,데이터라이트닝케이블,STD_000055,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > 라이트닝케이블
KW_0000271,PC주변기기 라이트닝케이블,STD_000055,IN(문맥추론-조부모결합),5,PC주변기기 > 데이터/통신케이블 > 라이트닝케이블
KW_0000272,데이터,STD_000055,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > 라이트닝케이블
KW_0000273,통신케이블,STD_000055,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > 라이트닝케이블
KW_0000274,시리얼패러럴,STD_000056,EX(완전일치),1,PC주변기기 > 데이터/통신케이블 > 시리얼/패러럴
KW_0000275,시리얼,STD_000056,SY(병렬속성분리),2,PC주변기기 > 데이터/통신케이블 > 시리얼/패러럴
KW_0000276,패러럴,STD_000056,SY(병렬속성분리),2,PC주변기기 > 데이터/통신케이블 > 시리얼/패러럴
KW_0000277,데이터 시리얼,STD_000056,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > 시리얼/패러럴
KW_0000278,데이터시리얼,STD_000056,IN(문맥추론-부모결합),4,PC주변기기 > 데이터/통신케이블 > 시리얼/패러럴
KW_0000279,PC주변기기 시리얼,STD_000056,IN(문맥추론-조부모결합),5,PC주변기기 > 데이터/통신케이블 > 시리얼/패러럴
KW_0000280,데이터,STD_000056,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > 시리얼/패러럴
KW_0000281,통신케이블,STD_000056,AB(확대범주),6,PC주변기기 > 데이터/통신케이블 > 시리얼/패러럴
KW_0000282,기타변환전원케이블,STD_000057,EX(완전일치),1,PC주변기기 > 변환/전원케이블 > 기타변환/전원케이블
KW_0000283,기타변환,STD_000057,SY(병렬속성분리),2,PC주변기기 > 변환/전원케이블 > 기타변환/전원케이블
KW_0000284,전원케이블,STD_000057,SY(병렬속성분리),2,PC주변기기 > 변환/전원케이블 > 기타변환/전원케이블
KW_0000285,변환 기타변환,STD_000057,IN(문맥추론-부모결합),4,PC주변기기 > 변환/전원케이블 > 기타변환/전원케이블
KW_0000286,변환기타변환,STD_000057,IN(문맥추론-부모결합),4,PC주변기기 > 변환/전원케이블 > 기타변환/전원케이블
KW_0000287,PC주변기기 기타변환,STD_000057,IN(문맥추론-조부모결합),5,PC주변기기 > 변환/전원케이블 > 기타변환/전원케이블
KW_0000288,변환,STD_000057,AB(확대범주),6,PC주변기기 > 변환/전원케이블 > 기타변환/전원케이블
KW_0000289,전원케이블,STD_000059,EX(완전일치),1,PC주변기기 > 변환/전원케이블 > 전원케이블
KW_0000290,변환 전원케이블,STD_000059,IN(문맥추론-부모결합),4,PC주변기기 > 변환/전원케이블 > 전원케이블
KW_0000291,변환전원케이블,STD_000059,IN(문맥추론-부모결합),4,PC주변기기 > 변환/전원케이블 > 전원케이블
KW_0000292,PC주변기기 전원케이블,STD_000059,IN(문맥추론-조부모결합),5,PC주변기기 > 변환/전원케이블 > 전원케이블
KW_0000293,변환,STD_000059,AB(확대범주),6,PC주변기기 > 변환/전원케이블 > 전원케이블
KW_0000294,젠더컨버터케이블,STD_000060,EX(완전일치),1,PC주변기기 > 변환/전원케이블 > 젠더/컨버터케이블
KW_0000295,젠더,STD_000060,SY(병렬속성분리),2,PC주변기기 > 변환/전원케이블 > 젠더/컨버터케이블
KW_0000296,컨버터케이블,STD_000060,SY(병렬속성분리),2,PC주변기기 > 변환/전원케이블 > 젠더/컨버터케이블
KW_0000297,변환 젠더,STD_000060,IN(문맥추론-부모결합),4,PC주변기기 > 변환/전원케이블 > 젠더/컨버터케이블
KW_0000298,변환젠더,STD_000060,IN(문맥추론-부모결합),4,PC주변기기 > 변환/전원케이블 > 젠더/컨버터케이블
KW_0000299,PC주변기기 젠더,STD_000060,IN(문맥추론-조부모결합),5,PC주변기기 > 변환/전원케이블 > 젠더/컨버터케이블
KW_0000300,변환,STD_000060,AB(확대범주),6,PC주변기기 > 변환/전원케이블 > 젠더/컨버터케이블
KW_0000301,전원케이블,STD_000060,AB(확대범주),6,PC주변기기 > 변환/전원케이블 > 젠더/컨버터케이블
KW_0000302,그래픽멀티미디어,STD_000061,EX(완전일치),1,PC주변기기 > 소프트웨어 > 그래픽/멀티미디어
KW_0000303,그래픽,STD_000061,SY(병렬속성분리),2,PC주변기기 > 소프트웨어 > 그래픽/멀티미디어
KW_0000304,멀티미디어,STD_000061,SY(병렬속성분리),2,PC주변기기 > 소프트웨어 > 그래픽/멀티미디어
KW_0000305,소프트웨어 그래픽,STD_000061,IN(문맥추론-부모결합),4,PC주변기기 > 소프트웨어 > 그래픽/멀티미디어
KW_0000306,소프트웨어그래픽,STD_000061,IN(문맥추론-부모결합),4,PC주변기기 > 소프트웨어 > 그래픽/멀티미디어
KW_0000307,PC주변기기 그래픽,STD_000061,IN(문맥추론-조부모결합),5,PC주변기기 > 소프트웨어 > 그래픽/멀티미디어
KW_0000308,소프트웨어,STD_000061,AB(확대범주),6,PC주변기기 > 소프트웨어 > 그래픽/멀티미디어
KW_0000309,기타소프트웨어,STD_000063,EX(완전일치),1,PC주변기기 > 소프트웨어 > 기타소프트웨어
KW_0000310,소프트웨어 기타소프트웨어,STD_000063,IN(문맥추론-부모결합),4,PC주변기기 > 소프트웨어 > 기타소프트웨어
KW_0000311,소프트웨어기타소프트웨어,STD_000063,IN(문맥추론-부모결합),4,PC주변기기 > 소프트웨어 > 기타소프트웨어
KW_0000312,PC주변기기 기타소프트웨어,STD_000063,IN(문맥추론-조부모결합),5,PC주변기기 > 소프트웨어 > 기타소프트웨어
KW_0000313,소프트웨어,STD_000063,AB(확대범주),6,PC주변기기 > 소프트웨어 > 기타소프트웨어
KW_0000314,보안백신복구,STD_000064,EX(완전일치),1,PC주변기기 > 소프트웨어 > 보안/백신/복구
KW_0000315,보안,STD_000064,SY(병렬속성분리),2,PC주변기기 > 소프트웨어 > 보안/백신/복구
KW_0000316,백신,STD_000064,SY(병렬속성분리),2,PC주변기기 > 소프트웨어 > 보안/백신/복구
KW_0000317,복구,STD_000064,SY(병렬속성분리),2,PC주변기기 > 소프트웨어 > 보안/백신/복구
KW_0000318,소프트웨어 보안,STD_000064,IN(문맥추론-부모결합),4,PC주변기기 > 소프트웨어 > 보안/백신/복구
KW_0000319,소프트웨어보안,STD_000064,IN(문맥추론-부모결합),4,PC주변기기 > 소프트웨어 > 보안/백신/복구
KW_0000320,PC주변기기 보안,STD_000064,IN(문맥추론-조부모결합),5,PC주변기기 > 소프트웨어 > 보안/백신/복구
KW_0000321,소프트웨어,STD_000064,AB(확대범주),6,PC주변기기 > 소프트웨어 > 보안/백신/복구
KW_0000322,오피스,STD_000065,EX(완전일치),1,PC주변기기 > 소프트웨어 > 오피스
KW_0000323,소프트웨어 오피스,STD_000065,IN(문맥추론-부모결합),4,PC주변기기 > 소프트웨어 > 오피스
KW_0000324,소프트웨어오피스,STD_000065,IN(문맥추론-부모결합),4,PC주변기기 > 소프트웨어 > 오피스
KW_0000325,PC주변기기 오피스,STD_000065,IN(문맥추론-조부모결합),5,PC주변기기 > 소프트웨어 > 오피스
KW_0000326,소프트웨어,STD_000065,AB(확대범주),6,PC주변기기 > 소프트웨어 > 오피스
KW_0000327,운영체제,STD_000066,EX(완전일치),1,PC주변기기 > 소프트웨어 > 운영체제
KW_0000328,소프트웨어 운영체제,STD_000066,IN(문맥추론-부모결합),4,PC주변기기 > 소프트웨어 > 운영체제
KW_0000329,소프트웨어운영체제,STD_000066,IN(문맥추론-부모결합),4,PC주변기기 > 소프트웨어 > 운영체제
KW_0000330,PC주변기기 운영체제,STD_000066,IN(문맥추론-조부모결합),5,PC주변기기 > 소프트웨어 > 운영체제
KW_0000331,소프트웨어,STD_000066,AB(확대범주),6,PC주변기기 > 소프트웨어 > 운영체제
KW_0000332,AUX케이블,STD_000067,EX(완전일치),1,PC주변기기 > 영상/음향케이블 > AUX케이블
KW_0000333,영상 AUX케이블,STD_000067,IN(문맥추론-부모결합),4,PC주변기기 > 영상/음향케이블 > AUX케이블
KW_0000334,영상AUX케이블,STD_000067,IN(문맥추론-부모결합),4,PC주변기기 > 영상/음향케이블 > AUX케이블
KW_0000335,PC주변기기 AUX케이블,STD_000067,IN(문맥추론-조부모결합),5,PC주변기기 > 영상/음향케이블 > AUX케이블
KW_0000336,영상,STD_000067,AB(확대범주),6,PC주변기기 > 영상/음향케이블 > AUX케이블
KW_0000337,음향케이블,STD_000067,AB(확대범주),6,PC주변기기 > 영상/음향케이블 > AUX케이블
KW_0000338,BNC케이블,STD_000069,EX(완전일치),1,PC주변기기 > 영상/음향케이블 > BNC케이블
KW_0000339,영상 BNC케이블,STD_000069,IN(문맥추론-부모결합),4,PC주변기기 > 영상/음향케이블 > BNC케이블
KW_0000340,영상BNC케이블,STD_000069,IN(문맥추론-부모결합),4,PC주변기기 > 영상/음향케이블 > BNC케이블
KW_0000341,PC주변기기 BNC케이블,STD_000069,IN(문맥추론-조부모결합),5,PC주변기기 > 영상/음향케이블 > BNC케이블
KW_0000342,영상,STD_000069,AB(확대범주),6,PC주변기기 > 영상/음향케이블 > BNC케이블
KW_0000343,음향케이블,STD_000069,AB(확대범주),6,PC주변기기 > 영상/음향케이블 > BNC케이블
KW_0000344,DVI케이블,STD_000070,EX(완전일치),1,PC주변기기 > 영상/음향케이블 > DVI케이블
KW_0000345,영상 DVI케이블,STD_000070,IN(문맥추론-부모결합),4,PC주변기기 > 영상/음향케이블 > DVI케이블
KW_0000346,영상DVI케이블,STD_000070,IN(문맥추론-부모결합),4,PC주변기기 > 영상/음향케이블 > DVI케이블
KW_0000347,PC주변기기 DVI케이블,STD_000070,IN(문맥추론-조부모결합),5,PC주변기기 > 영상/음향케이블 > DVI케이블
KW_0000348,영상,STD_000070,AB(확대범주),6,PC주변기기 > 영상/음향케이블 > DVI케이블
KW_0000349,음향케이블,STD_000070,AB(확대범주),6,PC주변기기 > 영상/음향케이블 > DVI케이블
KW_0000350,HDMI케이블,STD_000071,EX(완전일치),1,PC주변기기 > 영상/음향케이블 > HDMI케이블
KW_0000351,영상 HDMI케이블,STD_000071,IN(문맥추론-부모결합),4,PC주변기기 > 영상/음향케이블 > HDMI케이블
KW_0000352,영상HDMI케이블,STD_000071,IN(문맥추론-부모결합),4,PC주변기기 > 영상/음향케이블 > HDMI케이블
KW_0000353,PC주변기기 HDMI케이블,STD_000071,IN(문맥추론-조부모결합),5,PC주변기기 > 영상/음향케이블 > HDMI케이블
KW_0000354,영상,STD_000071,AB(확대범주),6,PC주변기기 > 영상/음향케이블 > HDMI케이블
KW_0000355,음향케이블,STD_000071,AB(확대범주),6,PC주변기기 > 영상/음향케이블 > HDMI케이블
KW_0000356,RCA케이블,STD_000072,EX(완전일치),1,PC주변기기 > 영상/음향케이블 > RCA케이블
KW_0000357,영상 RCA케이블,STD_000072,IN(문맥추론-부모결합),4,PC주변기기 > 영상/음향케이블 > RCA케이블
KW_0000358,영상RCA케이블,STD_000072,IN(문맥추론-부모결합),4,PC주변기기 > 영상/음향케이블 > RCA케이블
KW_0000359,PC주변기기 RCA케이블,STD_000072,IN(문맥추론-조부모결합),5,PC주변기기 > 영상/음향케이블 > RCA케이블
KW_0000360,영상,STD_000072,AB(확대범주),6,PC주변기기 > 영상/음향케이블 > RCA케이블
KW_0000361,음향케이블,STD_000072,AB(확대범주),6,PC주변기기 > 영상/음향케이블 > RCA케이블
KW_0000362,RGB케이블,STD_000073,EX(완전일치),1,PC주변기기 > 영상/음향케이블 > RGB케이블
KW_0000363,영상 RGB케이블,STD_000073,IN(문맥추론-부모결합),4,PC주변기기 > 영상/음향케이블 > RGB케이블
KW_0000364,영상RGB케이블,STD_000073,IN(문맥추론-부모결합),4,PC주변기기 > 영상/음향케이블 > RGB케이블
KW_0000365,PC주변기기 RGB케이블,STD_000073,IN(문맥추론-조부모결합),5,PC주변기기 > 영상/음향케이블 > RGB케이블
KW_0000366,영상,STD_000073,AB(확대범주),6,PC주변기기 > 영상/음향케이블 > RGB케이블
KW_0000367,음향케이블,STD_000073,AB(확대범주),6,PC주변기기 > 영상/음향케이블 > RGB케이블
